Ore Name,ItemStack,Item ID,Display Name,Wildcard
transdimBlock,1xtile.enderchest@974,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@975,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@976,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@977,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@978,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@979,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@980,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@981,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@982,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@983,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@984,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@985,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@986,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@987,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@988,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@989,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@990,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@991,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@992,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@993,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@994,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@995,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@996,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@997,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@998,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@999,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1000,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1001,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1002,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1003,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1004,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1005,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1006,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1007,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1008,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1009,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1010,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1011,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1012,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1013,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1014,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1015,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1016,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1017,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1018,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1019,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1020,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1021,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1022,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1023,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1024,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1025,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1026,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1027,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1028,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1029,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1030,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1031,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1032,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1033,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1034,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1035,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1036,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1037,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1038,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1039,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1040,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1041,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1042,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1043,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1044,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1045,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1046,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1047,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1048,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1049,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1050,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1051,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1052,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1053,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1054,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1055,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1056,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1057,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1058,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1059,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1060,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1061,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1062,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1063,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1064,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1065,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1066,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1067,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1068,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1069,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1070,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1071,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1072,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1073,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1074,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1075,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1076,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1077,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1078,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1079,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1080,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1081,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1082,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1083,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1084,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1085,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1086,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1087,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1088,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1089,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1090,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1091,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1092,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1093,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1094,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1095,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1096,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1097,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1098,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1099,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1100,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1101,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1102,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1103,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1104,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1105,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1106,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1107,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1108,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1109,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1110,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1111,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1112,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1113,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1114,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1115,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1116,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1117,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1118,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1119,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1120,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1121,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1122,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1123,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1124,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1125,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1126,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1127,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1128,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1129,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1130,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1131,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1132,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1133,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1134,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1135,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1136,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1137,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1138,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1139,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1140,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1141,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1142,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1143,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1144,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1145,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1146,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1147,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1148,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1149,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1150,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1151,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1152,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1153,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1154,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1155,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1156,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1157,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1158,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1159,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1160,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1161,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1162,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1163,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1164,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1165,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1166,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1167,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1168,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1169,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1170,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1171,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1172,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1173,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1174,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1175,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1176,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1177,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1178,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1179,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1180,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1181,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1182,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1183,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1184,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1185,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1186,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1187,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1188,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1189,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1190,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1191,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1192,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1193,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1194,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1195,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1196,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1197,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1198,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1199,EnderStorage:enderChest,Ender Chest,false
